author1,author2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,jaccard_similarity,label,adamic_adar_normalized,pyramid_match,pyramid_match_normalized,propagation,propagation_normalized,weisfeiler_pyramid_match,weisfeiler_pyramid_match_normalized
Walid S. Maaty,Pavel Tarlykov,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1033.0,0.003920735109366876,7290.0,0.32238805970149254
Stephanie Ryder,Pavel Tarlykov,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,415.0,0.0015751259151861117,7290.0,0.32238805970149254
Pavel Tarlykov,Jonathan K. Hilmer,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,465.0,0.0017649001218350408,7290.0,0.32238805970149254
Walid S. Maaty,Jonathan K. Hilmer,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,865.0,0.0032830937750264735,7290.0,0.32238805970149254
Walid S. Maaty,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,545.0,0.002068538852473327,7290.0,0.32238805970149254
Pavel Tarlykov,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,289.0,0.0010968949144308103,7290.0,0.32238805970149254
Stephanie Ryder,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1031.0,0.003913144141100919,7290.0,0.32238805970149254
Pavel Tarlykov,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,555.0,0.002106493693803113,7290.0,0.32238805970149254
Walid S. Maaty,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,615.0,0.002334222741781828,7290.0,0.32238805970149254
Stephanie Ryder,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,439.0,0.0016662175343775975,7290.0,0.32238805970149254
Kyla Selvig,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,443.0,0.001681399470909512,7290.0,0.32238805970149254
Kyla Selvig,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1085.0,0.004118100284281762,7290.0,0.32238805970149254
Joshua Heinemann,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,377.0,0.0014308975181329254,7290.0,0.32238805970149254
Joseph Steffens,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,349.0,0.0013246239624095252,7290.0,0.32238805970149254
Pavel Tarlykov,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1205.0,0.004573558380239192,7290.0,0.32238805970149254
Walid S. Maaty,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1261.0,0.004786105491685992,7290.0,0.32238805970149254
Jamie C. Snyder,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1013.0,0.0038448254267073037,7290.0,0.32238805970149254
Jonathan K. Hilmer,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,833.0,0.003161638282771159,7290.0,0.32238805970149254
Joshua Heinemann,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1111.0,0.004216782871739205,7290.0,0.32238805970149254
Joseph Steffens,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,371.0,0.001408124613335054,7290.0,0.32238805970149254
Kyla Selvig,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,303.0,0.0011500316922925104,7290.0,0.32238805970149254
Stephanie Ryder,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1121.0,0.004254737713068991,7290.0,0.32238805970149254
Kyla Selvig,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1501.0,0.005697021683600852,7290.0,0.32238805970149254
Joshua Heinemann,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1939.0,0.007359443733845471,7290.0,0.32238805970149254
Jamie C. Snyder,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,999.0,0.0037916886488456036,7290.0,0.32238805970149254
Joseph Steffens,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,765.0,0.0029035453617286154,7290.0,0.32238805970149254
Kyla Selvig,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,995.0,0.003776506712313689,7290.0,0.32238805970149254
Stephanie Ryder,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,793.0,0.003009818917452016,7290.0,0.32238805970149254
Walid S. Maaty,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,661.0,0.0025088150118988428,7290.0,0.32238805970149254
Alice C. Ortmann,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,465.0,0.0017649001218350408,7290.0,0.32238805970149254
Jamie C. Snyder,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1003.0,0.003806870585377518,7290.0,0.32238805970149254
Kevin Spicka,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1725.0,0.0065472101293880544,7290.0,0.32238805970149254
Joseph Steffens,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1983.0,0.007526445035696529,7290.0,0.32238805970149254
Jonathan K. Hilmer,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,689.0,0.0026150885676222433,7290.0,0.32238805970149254
Navid Movahed,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,479.0,0.0018180368996967408,7290.0,0.32238805970149254
Stephanie Ryder,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1099.0,0.004171237062143462,7290.0,0.32238805970149254
Pavel Tarlykov,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,805.0,0.0030553647270477585,7290.0,0.32238805970149254
Lakshindra Chetia,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,633.0,0.0024025414561754427,7290.0,0.32238805970149254
Walid S. Maaty,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,295.0,0.0011196678192286818,7290.0,0.32238805970149254
Kevin Spicka,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,551.0,0.0020913117572711987,7290.0,0.32238805970149254
Joshua Heinemann,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,551.0,0.0020913117572711987,7290.0,0.32238805970149254
Stephanie Ryder,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,351.0,0.0013322149306754824,7290.0,0.32238805970149254
Paul A. Grieco,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,725.0,0.0027517259964094723,7290.0,0.32238805970149254
Jonathan K. Hilmer,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,853.0,0.0032375479654307305,7290.0,0.32238805970149254
Kyla Selvig,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,793.0,0.003009818917452016,7290.0,0.32238805970149254
Joseph Steffens,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,627.0,0.002379768551377571,7290.0,0.32238805970149254
Pavel Tarlykov,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,491.0,0.0018635827092924838,7290.0,0.32238805970149254
Alice C. Ortmann,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,11178.0,0.042425921638434595,2360.25,0.10437810945273632
Jonathan K. Hilmer,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,7500.0,0.028466130997339367,2360.25,0.10437810945273632
Walid S. Maaty,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,5183.0,0.019671994261227992,2360.25,0.10437810945273632
Joseph Steffens,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,1409.0,0.005347837143366822,2360.25,0.10437810945273632
Stephanie Ryder,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,2447.0,0.009287549673398591,2360.25,0.10437810945273632
Navid Movahed,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,10622.0,0.0403156324604985,2360.25,0.10437810945273632
Paul A. Grieco,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,3683.0,0.013978768061760119,2360.25,0.10437810945273632
Joshua Heinemann,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,754.0,0.002861795036265851,2360.25,0.10437810945273632
Lakshindra Chetia,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,7461.0,0.0283181071161532,2360.25,0.10437810945273632
Trevor Douglas,Mark J. Young,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,1277.0,0.00484683323781365,2360.25,0.10437810945273632
Edward A. Dratz,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,885.0,0.003359003457686045,7290.0,0.32238805970149254
Joshua Heinemann,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,287.0,0.001089303946164853,7290.0,0.32238805970149254
Lakshindra Chetia,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1291.0,0.00489997001567535,7290.0,0.32238805970149254
Stephanie Ryder,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1443.0,0.005476883603888094,7290.0,0.32238805970149254
Kevin Spicka,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,749.0,0.002842817615600958,7290.0,0.32238805970149254
Alice C. Ortmann,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,2189.0,0.008308314767090116,7290.0,0.32238805970149254
Mark J. Young,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,593.0,0.002250722090856299,7290.0,0.32238805970149254
Alice C. Ortmann,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,277.0,0.0010513491048350673,7290.0,0.32238805970149254
Lakshindra Chetia,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,367.0,0.0013929426768031397,7290.0,0.32238805970149254
Kevin Spicka,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,371.0,0.001408124613335054,7290.0,0.32238805970149254
Jonathan K. Hilmer,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1329.0,0.005044198412728536,7290.0,0.32238805970149254
Joseph Steffens,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,517.0,0.001962265296749927,7290.0,0.32238805970149254
Walid S. Maaty,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1057.0,0.004011826728558362,7290.0,0.32238805970149254
Heow Yong Lee,Yuke Tien Ma,0.3284587387530511,1.0,4.0,3.0,1.0,1,0.00980246221939898,405.0,0.030844217661170556,151.0,0.0005731181040797659,2430.0,0.10746268656716418
Heow Yong Lee, Fong,1.4426950408889634,1.0,42.0,22.0,,1,0.04305552559239669,352.875,0.026874452610334717,645.0,0.0024480872657711857,607.125,0.026849087893864015
Yuke Tien Ma, Fong,1.4426950408889634,1.0,42.0,22.0,,1,0.04305552559239669,352.875,0.026874452610334717,1225.0,0.004649468062898763,607.125,0.026849087893864015
Raymond R R Rowland,Dongwan Yoo,2.0205424204555817,4.0,665.0,50.0,,1,0.06030069656359486,3961.375,0.3016926240432581,29571.0,0.11223626129630965,4527.625,0.20022664455500278
John E. Madigan,Jeffrey E. Barlough,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
Jeffrey E. Barlough,Yasuko Rikihisa,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
John E. Madigan,Yasuko Rikihisa,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Jeffrey E. Barlough,Phdz ;. Bohai,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
Yasuko Rikihisa,Wen ,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,101.5,0.007730094055824226,2768.0,0.010505900080084715,101.5,0.004488667772249862
Wen ,Paul E. Miller,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,0,0.0,0,0.0,0,0.0
Jeffrey E. Barlough,Paul E. Miller,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
Phdz ;. Bohai,Paul E. Miller,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
John E. Madigan,Paul E. Miller,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Paul E. Miller,Thomas J. Sampson,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Phdz ;. Bohai,Thomas J. Sampson,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Yasuko Rikihisa,Thomas J. Sampson,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Melina V A Azquez-Ochoa,Jaime Escobar-Herrera,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05312059708312707,2040.0,0.007742787631276307,4185.0,0.18507462686567164
Ana Lorena Guti E Errez-Escolano,Jaime Escobar-Herrera,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05312059708312707,3840.0,0.014574659070637756,4185.0,0.18507462686567164
Ana Lorena Guti E Errez-Escolano,Javier Hern A Andez-Acosta,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05312059708312707,3570.0,0.013549878354733539,4185.0,0.18507462686567164
Jaime Escobar-Herrera,Javier Hern A Andez-Acosta,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05312059708312707,2636.0,0.010004896174531543,4185.0,0.18507462686567164
Lisa Francis,Andras Perl,0.0,0.0,1.0,2.0,1.0,1,0.0,708.75,0.053977380907048476,159.0,0.0006034819771435946,4252.5,0.1880597014925373
Daolin Tang,Rui Kang,2.164042561333445,3.0,16.0,5.0,1.0,1,0.06458328838859503,1068.75,0.08139446327253341,3787.0,0.01437349841158989,6412.5,0.2835820895522388
Rui Kang,Carolyn B. Coyne,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1022.25,0.07785309013365828,681.0,0.0025847246945584143,2326.125,0.10286898839137645
Yu Rong Yang,Darren J. Gray,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,937.0,0.0035563686326009316,7222.5,0.3194029850746269
Donald P. Mcmanus,Darren J. Gray,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,1115.0,0.004231964808271119,7222.5,0.3194029850746269
Yu Rong Yang,Xiao Ling Wang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,575.0,0.0021824033764626847,7222.5,0.3194029850746269
Xiao Ling Wang,Shu Kun Yang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,411.0,0.0015599439786541972,7222.5,0.3194029850746269
Darren J. Gray,Shu Kun Yang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,319.0,0.0012107594384201676,7222.5,0.3194029850746269
Donald P. Mcmanus,Shu Kun Yang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,557.0,0.00211408466206907,7222.5,0.3194029850746269
Yu Rong Yang,Shu Kun Yang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,785.0,0.002979455044388187,7222.5,0.3194029850746269
Darren J. Gray,Allen G. Ross,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,365.0,0.0013853517085371824,7222.5,0.3194029850746269
Allen G. Ross,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.08653516621606185,532.0,0.0020191975587446056,3451.75,0.15264787175234937
Xiao Ling Wang,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.08653516621606185,421.0,0.001597898819983983,3451.75,0.15264787175234937
Yu Rong Yang,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.08653516621606185,291.0,0.0011044858826967673,3451.75,0.15264787175234937
Darren J. Gray,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.08653516621606185,394.0,0.0014954207483935614,3451.75,0.15264787175234937
Donald P. Mcmanus,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.08653516621606185,420.0,0.0015941033358510045,3451.75,0.15264787175234937
Xiao Ling Wang,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,309.0,0.0011728045970903819,7222.5,0.3194029850746269
Gail M. Williams,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.08653516621606185,423.0,0.0016054897882499402,3451.75,0.15264787175234937
Shu Kun Yang,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,417.0,0.0015827168834520687,7222.5,0.3194029850746269
Michael Wen,Huiqiang Wang,1.929434193679319,4.0,25.0,6.0,,1,0.057581679391936626,1264.5,0.09630250180876584,658.0,0.0024974285594999072,3322.75,0.14694306246545052
Reetakshi Arora,Lihong Liu,2.216960927543597,4.0,100.0,21.0,,1,0.0661625743818879,1249.125,0.09513156391607326,850.0,0.003226161513031795,2583.875,0.11426755113322278
Reetakshi Arora,Jason T. Kimata,1.929434193679319,4.0,25.0,6.0,,1,0.057581679391936626,1293.75,0.0985301397509615,753.0,0.0028579995521328724,7762.5,0.34328358208955223
Jason T. Kimata,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.0963786603708922,748.0,0.0028390221314679794,2925.25,0.12936428966279712
Reetakshi Arora,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.0963786603708922,1218.0,0.004622899673967913,2925.25,0.12936428966279712
Michael Wen,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.0963786603708922,1411.0,0.005355428111632779,2925.25,0.12936428966279712
Tae Hee Han,Ju-Young Chung,1.9822481955478353,3.0,28.0,8.0,,1,0.059157850755002815,382.75,0.029149689653859334,317.0,0.0012031684701542106,901.75,0.039878385848535106
Tae Hee Han,Eung-Soo Hwang,1.0277966847395015,2.0,24.0,8.0,,1,0.030673375321450175,247.125,0.018820684665473517,125.0,0.00047443551662232277,485.125,0.021453841901603096
Sang Woo Kim,Eung-Soo Hwang,3.099250666493068,5.0,42.0,8.0,,1,0.09249346716144632,247.125,0.018820684665473517,94.0,0.00035677550849998673,485.125,0.021453841901603096
Ju-Young Chung,Eung-Soo Hwang,3.099250666493068,5.0,42.0,8.0,,1,0.09249346716144632,295.125,0.022476295647538176,444.0,0.0016851949550424905,508.625,0.022493090105030405
Erik De Clercq,Ria Bernaerts,1.8204784532536746,2.0,261.0,88.0,,1,0.05433002430380084,717.5,0.05464376832565401,2443.0,0.009272367736866677,1067.75,0.04721945826423438
Erik De Clercq,John A. Montgomery,1.8204784532536746,2.0,261.0,88.0,,1,0.05433002430380084,717.5,0.05464376832565401,2938.0,0.011151132382691074,1067.75,0.04721945826423438
David Lepzelter,Haidong Feng,0.21443402172070247,1.0,4.0,3.0,1.0,1,0.006399529525233071,630.0,0.04797989413959865,1514.0,0.005746362977329574,3780.0,0.16716417910447762
Krupakar Parthasarathy,Huang Lu,2.0262482211856936,4.0,70.0,15.0,,1,0.06047097943169779,909.5,0.06926621225391265,309.0,0.0011728045970903819,1696.5,0.07502487562189054
Huang Lu,Wahyu Surya,1.7838364683160328,4.0,25.0,6.0,,1,0.05323648764114847,905.5,0.06896157800540725,464.0,0.001761104637702062,1655.0,0.07318960751796573
Huang Lu,Konstantin Pervushin,1.950051789562226,4.0,45.0,10.0,,1,0.058196987133372555,920.0,0.07006587715623928,387.0,0.0014688523594627112,2231.0,0.09866224433388612
Wahyu Surya,Konstantin Pervushin,1.950051789562226,4.0,45.0,10.0,,1,0.058196987133372555,1116.0,0.08499295533300331,517.0,0.001962265296749927,1865.75,0.08250967385295743
Ardcharaporn Vararattanavech,Konstantin Pervushin,1.950051789562226,4.0,45.0,10.0,,1,0.058196987133372555,920.0,0.07006587715623928,598.0,0.002269699511521192,2231.0,0.09866224433388612
