author1,author2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,jaccard_similarity,label,adamic_adar_normalized,pyramid_match,pyramid_match_normalized,propagation,propagation_normalized,weisfeiler_pyramid_match,weisfeiler_pyramid_match_normalized
L Legout,N Viget,2.206970328522196,5.0,36.0,7.0,1.0,1,0.06586441678124609,2205.0,0.19158086797862636,22660.0,0.08357768556938681,13230.0,0.5850746268656717
T D&apos;escrivan,N Viget,2.3307864731701917,5.0,60.0,11.0,,1,0.0695595630412338,2205.0,0.19158086797862636,9648.0,0.0355850622406639,13230.0,0.5850746268656717
H Georges,K Faure,2.3307864731701917,5.0,60.0,11.0,,1,0.0695595630412338,2205.0,0.19158086797862636,14458.0,0.05332595666205625,13230.0,0.5850746268656717
T D&apos;escrivan,K Faure,2.3307864731701917,5.0,60.0,11.0,,1,0.0695595630412338,2205.0,0.19158086797862636,22980.0,0.08475795297372062,13230.0,0.5850746268656717
N Viget,K Faure,2.206970328522196,5.0,36.0,7.0,,1,0.06586441678124609,2205.0,0.19158086797862636,14344.0,0.05290548639926233,13230.0,0.5850746268656717
L Legout,K Faure,2.206970328522196,5.0,36.0,7.0,,1,0.06586441678124609,2205.0,0.19158086797862636,18710.0,0.06900875979714154,13230.0,0.5850746268656717
Emilia L. Oleszaka,L Scott Rodkey,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,202.5,0.017594161344975892,202.0,0.0007450437989857077,1215.0,0.05373134328358209
Emilia L. Oleszaka,Julian L. Leibowitzatb,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,202.5,0.017594161344975892,186.0,0.000686030428769018,1215.0,0.05373134328358209
L Scott Rodkey,Julian L. Leibowitzatb,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,202.5,0.017594161344975892,308.0,0.0011360073766712771,1215.0,0.05373134328358209
L Scott Rodkey,Emma L. Oleszak,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,202.5,0.017594161344975892,238.0,0.0008778238819732596,1215.0,0.05373134328358209
Tsutomu Hohdatsu,Hiroyuki Koyama,9.311175157313597,16.0,459.0,28.0,,1,0.27788099973919494,2733.875,0.23753203875059734,18723.0,0.0690567081604426,4440.875,0.19639027086788283
Martin Meier-Schellersheim,Aleksandra Nita-Lazar,1.8204784532536746,2.0,9.0,4.0,1.0,1,0.05433002430380084,776.25,0.06744428515574091,2439.0,0.00899585062240664,4657.5,0.20597014925373136
Ronald N. Germain,Aleksandra Nita-Lazar,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.75,0.06062383248620705,3997.0,0.0147422775472568,1673.5,0.07400773908236595
Ronald N. Germain,Iain D C Fraser,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.75,0.06062383248620705,8399.0,0.03097833102812356,1673.5,0.07400773908236595
Aleksandra Nita-Lazar,Iain D C Fraser,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,776.25,0.06744428515574091,4221.0,0.015568464730290457,4657.5,0.20597014925373136
Johanna Nokso-Koivisto,Tasnee Chonmaitree,3.4592826638065475,5.0,264.0,30.0,,1,0.10323819590527047,2757.375,0.23957383031408838,7183.0,0.026493314891655143,5097.625,0.22543394140409068
Tal Marom,Tasnee Chonmaitree,0.4170323914242463,1.0,48.0,25.0,,1,0.012445838027391526,2341.75,0.2034623571831965,2699.0,0.009954817888427848,3830.5,0.1693974571586512
Walid S. Maaty,Stephanie Ryder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,891.0,0.0032863070539419087,7290.0,0.32238805970149254
Stephanie Ryder,Pavel Tarlykov,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1741.0,0.00642139234670355,7290.0,0.32238805970149254
Stephanie Ryder,Jonathan K. Hilmer,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1361.0,0.00501982480405717,7290.0,0.32238805970149254
Walid S. Maaty,Jonathan K. Hilmer,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1953.0,0.007203319502074689,7290.0,0.32238805970149254
Jonathan K. Hilmer,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,291.0,0.0010733056708160443,7290.0,0.32238805970149254
Pavel Tarlykov,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1199.0,0.004422314430613186,7290.0,0.32238805970149254
Joshua Heinemann,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,397.0,0.0014642692485016136,7290.0,0.32238805970149254
Stephanie Ryder,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,647.0,0.0023863531581373907,7290.0,0.32238805970149254
Kyla Selvig,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,803.0,0.0029617335177501156,7290.0,0.32238805970149254
Walid S. Maaty,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,731.0,0.0026961733517750115,7290.0,0.32238805970149254
Joseph Steffens,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,2099.0,0.007741816505301983,7290.0,0.32238805970149254
Pavel Tarlykov,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,711.0,0.0026224066390041494,7290.0,0.32238805970149254
Stephanie Ryder,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,387.0,0.0014273858921161826,7290.0,0.32238805970149254
Jamie C. Snyder,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,785.0,0.0028953434762563394,7290.0,0.32238805970149254
Jonathan K. Hilmer,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,385.0,0.0014200092208390964,7290.0,0.32238805970149254
Stephanie Ryder,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,559.0,0.002061779621945597,7290.0,0.32238805970149254
Joshua Heinemann,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1391.0,0.005130474873213463,7290.0,0.32238805970149254
Jonathan K. Hilmer,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,993.0,0.0036625172890733058,7290.0,0.32238805970149254
Kyla Selvig,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,729.0,0.0026887966804979256,7290.0,0.32238805970149254
Kyla Selvig,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,333.0,0.0012282157676348547,7290.0,0.32238805970149254
Alice C. Ortmann,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,771.0,0.002843706777316736,7290.0,0.32238805970149254
Walid S. Maaty,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1223.0,0.00451083448593822,7290.0,0.32238805970149254
Jamie C. Snyder,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1119.0,0.004127247579529737,7290.0,0.32238805970149254
Joseph Steffens,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,405.0,0.0014937759336099586,7290.0,0.32238805970149254
Kyla Selvig,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,523.0,0.0019289995389580453,7290.0,0.32238805970149254
Walid S. Maaty,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,911.0,0.003360073766712771,7290.0,0.32238805970149254
Jonathan K. Hilmer,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,655.0,0.0024158598432457356,7290.0,0.32238805970149254
Jamie C. Snyder,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,557.0,0.002054402950668511,7290.0,0.32238805970149254
Kevin Spicka,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1203.0,0.0044370677731673585,7290.0,0.32238805970149254
Joseph Steffens,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,783.0,0.0028879668049792535,7290.0,0.32238805970149254
Joshua Heinemann,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,563.0,0.0020765329644997694,7290.0,0.32238805970149254
Pavel Tarlykov,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,389.0,0.001434762563393269,7290.0,0.32238805970149254
Kevin Spicka,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,3627.0,0.013377593360995851,7290.0,0.32238805970149254
Stephanie Ryder,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,501.0,0.0018478561549100968,7290.0,0.32238805970149254
Lakshindra Chetia,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,445.0,0.0016413093591516829,7290.0,0.32238805970149254
Paul A. Grieco,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1207.0,0.004451821115721531,7290.0,0.32238805970149254
Kyla Selvig,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,385.0,0.0014200092208390964,7290.0,0.32238805970149254
Joseph Steffens,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,635.0,0.0023420931304748735,7290.0,0.32238805970149254
Pavel Tarlykov,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1589.0,0.005860765329644998,7290.0,0.32238805970149254
Jonathan K. Hilmer,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,1182.0,0.004359612724757953,2360.25,0.10437810945273632
Navid Movahed,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,10392.0,0.038329183955739976,2360.25,0.10437810945273632
Paul A. Grieco,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,4399.0,0.01622498847395113,2360.25,0.10437810945273632
Joshua Heinemann,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,4433.0,0.016350391885661595,2360.25,0.10437810945273632
Lakshindra Chetia,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,1320.0,0.004868603042876902,2360.25,0.10437810945273632
Kevin Spicka,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,5430.0,0.020027662517289074,2360.25,0.10437810945273632
Joseph Steffens,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,463.0,0.0017076994006454589,7290.0,0.32238805970149254
Edward A. Dratz,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1401.0,0.005167358229598894,7290.0,0.32238805970149254
Kyla Selvig,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1265.0,0.004665744582757031,7290.0,0.32238805970149254
Paul A. Grieco,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,663.0,0.00244536652835408,7290.0,0.32238805970149254
Lakshindra Chetia,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,505.0,0.0018626094974642693,7290.0,0.32238805970149254
Alice C. Ortmann,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,2431.0,0.008966343937298294,7290.0,0.32238805970149254
Stephanie Ryder,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,525.0,0.0019363762102351315,7290.0,0.32238805970149254
Alice C. Ortmann,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1901.0,0.007011526048870447,7290.0,0.32238805970149254
Lakshindra Chetia,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,439.0,0.0016191793453204243,7290.0,0.32238805970149254
Jamie C. Snyder,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,605.0,0.00223144306131858,7290.0,0.32238805970149254
Kyla Selvig,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,425.0,0.0015675426463808207,7290.0,0.32238805970149254
Walid S. Maaty,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,431.0,0.0015896726602120793,7290.0,0.32238805970149254
Paul A. Grieco,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,349.0,0.0012872291378515446,7290.0,0.32238805970149254
Pavel Tarlykov,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,393.0,0.0014495159059474414,7290.0,0.32238805970149254
Heow Yong Lee,Yuke Tien Ma,0.3284587387530511,1.0,4.0,3.0,1.0,1,0.00980246221939898,405.0,0.035188322689951784,127.0,0.00046841862609497465,2430.0,0.10746268656716418
Heow Yong Lee, Fong,1.4426950408889634,1.0,42.0,22.0,,1,0.04305552559239669,352.875,0.030659455232633914,1012.0,0.003732595666205625,607.125,0.026849087893864015
John E. Madigan,Wen ,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,0,0.0,0,0.0,0,0.0
Jeffrey E. Barlough,Paul E. Miller,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
Phdz ;. Bohai,Paul E. Miller,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
John E. Madigan,Paul E. Miller,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
John E. Madigan,Thomas J. Sampson,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Paul E. Miller,Thomas J. Sampson,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Wen ,Thomas J. Sampson,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,0,0.0,0,0.0,0,0.0
Ana Lorena Guti E Errez-Escolano,Javier Hern A Andez-Acosta,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.060602111299361404,3496.0,0.012894421392346703,4185.0,0.18507462686567164
Melina V A Azquez-Ochoa,Javier Hern A Andez-Acosta,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.060602111299361404,5038.0,0.018581834946980177,4185.0,0.18507462686567164
Daolin Tang,Carolyn B. Coyne,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1022.25,0.08881793301185978,19513.0,0.07197049331489166,2326.125,0.10286898839137645
Carolyn B. Coyne,Herbert J. Zeh,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1022.25,0.08881793301185978,7091.0,0.026153988012909177,2326.125,0.10286898839137645
Carolyn B. Coyne,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1022.25,0.08881793301185978,885.0,0.00326417704011065,2326.125,0.10286898839137645
Daolin Tang,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.09285807376515054,4261.0,0.015715998155832182,6412.5,0.2835820895522388
Herbert J. Zeh,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.09285807376515054,5781.0,0.021322268326417704,6412.5,0.2835820895522388
Donald P. Mcmanus,Xiao Ling Wang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,803.0,0.0029617335177501156,7222.5,0.3194029850746269
Yu Rong Yang,Allen G. Ross,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,617.0,0.0022757030889810972,7222.5,0.3194029850746269
Donald P. Mcmanus,Allen G. Ross,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,323.0,0.0011913324112494236,7222.5,0.3194029850746269
Shu Kun Yang,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09872279421347582,437.0,0.001611802674043338,3451.75,0.15264787175234937
Allen G. Ross,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09872279421347582,1443.0,0.005322268326417704,3451.75,0.15264787175234937
Donald P. Mcmanus,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09872279421347582,1160.0,0.0042784693407100045,3451.75,0.15264787175234937
Gail M. Williams,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09872279421347582,312.0,0.0011507607192254496,3451.75,0.15264787175234937
Darren J. Gray,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,1689.0,0.006229598893499309,7222.5,0.3194029850746269
Yu Rong Yang,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,307.0,0.001132319041032734,7222.5,0.3194029850746269
Donald P. Mcmanus,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,823.0,0.0030355002305209777,7222.5,0.3194029850746269
Reetakshi Arora,Huiqiang Wang,1.929434193679319,4.0,25.0,6.0,,1,0.057581679391936626,1264.5,0.1098657630652939,891.0,0.0032863070539419087,3322.75,0.14694306246545052
Reetakshi Arora,Lihong Liu,2.216960927543597,4.0,100.0,21.0,,1,0.0661625743818879,1249.125,0.10852991007428646,4540.0,0.01674504379898571,2583.875,0.11426755113322278
Lihong Liu,Jason T. Kimata,2.216960927543597,4.0,100.0,21.0,,1,0.0661625743818879,1249.125,0.10852991007428646,888.0,0.0032752420470262794,2583.875,0.11426755113322278
Michael Wen,Jason T. Kimata,1.929434193679319,4.0,25.0,6.0,,1,0.057581679391936626,1293.75,0.11240714192623485,1311.0,0.004835408022130014,7762.5,0.34328358208955223
Jason T. Kimata,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.1099526478126765,2095.0,0.00772706316274781,2925.25,0.12936428966279712
Reetakshi Arora,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.1099526478126765,725.0,0.002674043337943753,2925.25,0.12936428966279712
Lihong Liu,Paul Zhou,2.4853397382384474,4.0,340.0,33.0,,1,0.07417202227269719,1442.375,0.12532038750597332,1933.0,0.007129552789303827,2509.375,0.11097291321171919
Michael Wen,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.1099526478126765,957.0,0.003529737206085754,2925.25,0.12936428966279712
Ju-Young Chung,Eung-Soo Hwang,3.099250666493068,5.0,42.0,8.0,,1,0.09249346716144632,295.125,0.025641861071288935,268.0,0.0009884739511295529,508.625,0.022493090105030405
Brian R. Sloat,Zhengrong Cui,1.4426950408889634,1.0,4.0,3.0,,1,0.04305552559239669,978.75,0.0850384465007168,271.0,0.0009995389580451822,5872.5,0.25970149253731345
Nijaporn Yanasarn,Zhengrong Cui,1.4426950408889634,1.0,4.0,3.0,,1,0.04305552559239669,978.75,0.0850384465007168,389.0,0.001434762563393269,5872.5,0.25970149253731345
Ho-Joon Shin,Hyun Park,3.0833900542185044,6.0,77.0,12.0,,1,0.09202012596435052,1412.5,0.12272470567791825,2671.0,0.00985154449054864,2320.75,0.10263128800442234
Erik De Clercq,John A. Montgomery,1.8204784532536746,2.0,261.0,88.0,,1,0.05433002430380084,717.5,0.06233980624701334,4113.0,0.0151701244813278,1067.75,0.04721945826423438
Y Fulmer Shealy$,John A. Montgomery,1.1341578504388434,2.0,9.0,4.0,,1,0.033847598398409943,787.5,0.06842173856379513,325.0,0.00119870908252651,4725.0,0.20895522388059704
David Lepzelter,Haidong Feng,0.21443402172070247,1.0,4.0,3.0,1.0,1,0.006399529525233071,630.0,0.054737390851036107,1092.0,0.004027662517289073,3780.0,0.16716417910447762
David Lepzelter,Jin Wang,1.4426950408889634,1.0,212.0,107.0,,1,0.04305552559239669,532.0,0.0462226856075416,377.0,0.0013905025357307515,952.5,0.04212271973466004
Huang Lu,Wahyu Surya,1.7838364683160328,4.0,25.0,6.0,,1,0.05323648764114847,905.5,0.07867413875494157,1262.0,0.004654679575841402,1655.0,0.07318960751796573
Krupakar Parthasarathy,Ardcharaporn Vararattanavech,2.0262482211856936,4.0,70.0,15.0,,1,0.06047097943169779,909.5,0.07902167774447197,604.0,0.002227754725680037,1696.5,0.07502487562189054
Huang Lu,Ardcharaporn Vararattanavech,1.7838364683160328,4.0,25.0,6.0,1.0,1,0.05323648764114847,990.0,0.08601589990877102,307.0,0.001132319041032734,5940.0,0.2626865671641791
Huang Lu,Konstantin Pervushin,1.950051789562226,4.0,45.0,10.0,,1,0.058196987133372555,920.0,0.07993396759198923,265.0,0.0009774089442139236,2231.0,0.09866224433388612
Wahyu Surya,Konstantin Pervushin,1.950051789562226,4.0,45.0,10.0,,1,0.058196987133372555,1116.0,0.09696337807897824,393.0,0.0014495159059474414,1865.75,0.08250967385295743
Krupakar Parthasarathy,Konstantin Pervushin,3.9184099483501607,8.0,126.0,15.0,0.4,1,0.116940306184692,1811.75,0.1574134410704201,2848.0,0.010504379898570771,3213.5,0.14211166390270868
Huang Lu,Jaume Torres,2.0767126641225935,4.0,105.0,22.0,,1,0.06197703098992378,897.75,0.07800078196272645,16088.0,0.05933794375288152,1257.25,0.05559977888336098
Vincent J. Munster,Emmie De Wit,1.4684341127027565,5.0,36.0,7.0,0.5333333333333333,1,0.043823677720042774,10594.875,0.9205330379251923,34170.0,0.126030428769018,19571.875,0.8655334438916529
A K. Reddy,R K. Reddy,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,967.5,0.08406099309266259,9944.0,0.03667680958967266,5805.0,0.25671641791044775
P K. Balne,R K. Reddy,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,967.5,0.08406099309266259,5986.0,0.02207837713231904,5805.0,0.25671641791044775
A K. Reddy,A Mathai,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,967.5,0.08406099309266259,8048.0,0.02968372521899493,5805.0,0.25671641791044775
P K. Balne,A Mathai,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,967.5,0.08406099309266259,9204.0,0.033947441217150764,5805.0,0.25671641791044775
A K. Reddy,I Kaur,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,967.5,0.08406099309266259,5012.0,0.018485938220378056,5805.0,0.25671641791044775
Jennifer R. Tisoncik,Deborah L. Diamond,1.7310592015818307,4.0,100.0,21.0,0.5,1,0.0516614125946778,666.5,0.0579086841305009,330.0,0.0012171507607192254,1782.75,0.07883913764510779
Sarah E. Belisle,Marcus J. Korth,1.8021700912633016,4.0,225.0,46.0,,1,0.05378363291415162,1264.75,0.10988748425213954,2617.0,0.009652374366067312,1734.75,0.07671641791044777
Jennifer R. Tisoncik,Marcus J. Korth,6.513928813251568,19.0,900.0,46.0,,1,0.19440049405949866,1876.75,0.1630609496502889,1069.0,0.003942830797602582,3572.25,0.15797678275290217
Sarah E. Belisle,Michael G. Katze,1.8391753808284208,4.0,420.0,85.0,,1,0.05488801197332083,2275.875,0.1977388244493679,12924.0,0.04766804979253112,2968.875,0.13129353233830846
Jennifer R. Tisoncik,Michael G. Katze,6.550934102816687,19.0,1680.0,85.0,,1,0.19550487311866788,1856.875,0.1613341152960598,5712.0,0.02106777316735823,2410.875,0.10661691542288558
