author1,author2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,jaccard_similarity,label,adamic_adar_normalized,pyramid_match,pyramid_match_normalized,propagation,propagation_normalized,weisfeiler_pyramid_match,weisfeiler_pyramid_match_normalized
Julian L. Leibowitzatb,Emma L. Oleszak,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,202.5,0.015422108830585278,156.0,0.0002927136809871206,1215.0,0.05373134328358209
Keith Knisley,Emma L. Oleszak,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,202.5,0.015422108830585278,160.0,0.00030021915998679037,1215.0,0.05373134328358209
Takahiro Tatekawa,Hiroyuki Koyama,0.30341307554227914,1.0,34.0,18.0,,1,0.009055004050633475,516.875,0.03936445679905563,1914.0,0.0035913717013419796,1464.875,0.06478164731896076
Tsutomu Hohdatsu,Hiroyuki Koyama,9.311175157313597,16.0,459.0,28.0,,1,0.27788099973919494,2733.875,0.20820798903316706,10037.0,0.018833123179921342,4440.875,0.19639027086788283
Martin Meier-Schellersheim,Aleksandra Nita-Lazar,1.8204784532536746,2.0,9.0,4.0,1.0,1,0.05433002430380084,776.25,0.0591180838505769,3353.0,0.0062914677714731755,4657.5,0.20597014925373136
Ronald N. Germain,Aleksandra Nita-Lazar,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.75,0.05313963672365866,5560.0,0.010432615809540965,1673.5,0.07400773908236595
Ronald N. Germain,Iain D C Fraser,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.75,0.05313963672365866,5489.0,0.010299393557296827,1673.5,0.07400773908236595
Martin Meier-Schellersheim,Iain D C Fraser,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,776.25,0.0591180838505769,2503.0,0.004696553484043351,4657.5,0.20597014925373136
Aleksandra Nita-Lazar,Iain D C Fraser,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,776.25,0.0591180838505769,3051.0,0.005724804106998109,4657.5,0.20597014925373136
Johanna Nokso-Koivisto,Tasnee Chonmaitree,3.4592826638065475,5.0,264.0,30.0,,1,0.10323819590527047,2757.375,0.2099977152431362,6219.0,0.011669143474736559,5097.625,0.22543394140409068
Tal Marom,Tasnee Chonmaitree,0.4170323914242463,1.0,48.0,25.0,,1,0.012445838027391526,2341.75,0.17834431285937322,28318.0,0.05313503857816206,3830.5,0.1693974571586512
Kyla Selvig,Pavel Tarlykov,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,451.0,0.0008462427572127653,7290.0,0.32238805970149254
Stephanie Ryder,Pavel Tarlykov,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,3143.0,0.0058974301239905135,7290.0,0.32238805970149254
Pavel Tarlykov,Jonathan K. Hilmer,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,2297.0,0.004310021315560359,7290.0,0.32238805970149254
Stephanie Ryder,Jonathan K. Hilmer,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,513.0,0.0009625776817076467,7290.0,0.32238805970149254
Jonathan K. Hilmer,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,323.0,0.000606067429223333,7290.0,0.32238805970149254
Kyla Selvig,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,677.0,0.0012703023206941067,7290.0,0.32238805970149254
Walid S. Maaty,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,835.0,0.0015667687411810623,7290.0,0.32238805970149254
Pavel Tarlykov,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,501.0,0.0009400612447086373,7290.0,0.32238805970149254
Walid S. Maaty,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,515.0,0.0009663304212074815,7290.0,0.32238805970149254
Jonathan K. Hilmer,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,337.0,0.0006323366057221772,7290.0,0.32238805970149254
Walid S. Maaty,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1151.0,0.002159701582154973,7290.0,0.32238805970149254
Pavel Tarlykov,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,895.0,0.0016793509261761087,7290.0,0.32238805970149254
Walid S. Maaty,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,317.0,0.0005948092107238284,7290.0,0.32238805970149254
Joshua Heinemann,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,447.0,0.0008387372782130956,7290.0,0.32238805970149254
Stephanie Ryder,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,505.0,0.0009475667237083071,7290.0,0.32238805970149254
Walid S. Maaty,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,467.0,0.0008762646732114444,7290.0,0.32238805970149254
Jonathan K. Hilmer,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,883.0,0.0016568344891770993,7290.0,0.32238805970149254
Alice C. Ortmann,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,559.0,0.001048890690203849,7290.0,0.32238805970149254
Kyla Selvig,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,411.0,0.0007711879672160678,7290.0,0.32238805970149254
Stephanie Ryder,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,425.0,0.0007974571437149119,7290.0,0.32238805970149254
Pavel Tarlykov,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1309.0,0.0024561680026419287,7290.0,0.32238805970149254
Kyla Selvig,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,999.0,0.0018744933801675223,7290.0,0.32238805970149254
Alice C. Ortmann,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,397.0,0.0007449187907172236,7290.0,0.32238805970149254
Jamie C. Snyder,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,603.0,0.0011314509592002162,7290.0,0.32238805970149254
Joseph Steffens,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,865.0,0.0016230598336785854,7290.0,0.32238805970149254
Navid Movahed,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1345.0,0.0025237173136389564,7290.0,0.32238805970149254
Walid S. Maaty,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,363.0,0.0006811222192200306,7290.0,0.32238805970149254
Jonathan K. Hilmer,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,575.0,0.0010789126062025279,7290.0,0.32238805970149254
Alice C. Ortmann,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,557.0,0.001045137950704014,7290.0,0.32238805970149254
Jamie C. Snyder,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,345.0,0.0006473475637215168,7290.0,0.32238805970149254
Kevin Spicka,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,327.0,0.0006135729082230028,7290.0,0.32238805970149254
Navid Movahed,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,455.0,0.0008537482362124351,7290.0,0.32238805970149254
Stephanie Ryder,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,321.0,0.0006023146897234982,7290.0,0.32238805970149254
Walid S. Maaty,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,681.0,0.0012778077996937764,7290.0,0.32238805970149254
Kyla Selvig,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,821.0,0.0015404995646822182,7290.0,0.32238805970149254
Joshua Heinemann,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,725.0,0.0013603680686901439,7290.0,0.32238805970149254
Jamie C. Snyder,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,335.0,0.0006285838662223424,7290.0,0.32238805970149254
Pavel Tarlykov,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,683.0,0.0012815605391936114,7290.0,0.32238805970149254
Lakshindra Chetia,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,607.0,0.0011389564381998859,7290.0,0.32238805970149254
Walid S. Maaty,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,303.0,0.0005685400342249843,7290.0,0.32238805970149254
Navid Movahed,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,2227.0,0.004178675433066138,7290.0,0.32238805970149254
Kevin Spicka,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,657.0,0.001232774925695758,7290.0,0.32238805970149254
Joshua Heinemann,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,555.0,0.001041385211204179,7290.0,0.32238805970149254
Stephanie Ryder,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,539.0,0.0010113632952055,7290.0,0.32238805970149254
Lakshindra Chetia,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,829.0,0.0015555105226815575,7290.0,0.32238805970149254
Paul A. Grieco,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,613.0,0.0011502146566993907,7290.0,0.32238805970149254
Jonathan K. Hilmer,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,433.0,0.0008124681017142514,7290.0,0.32238805970149254
Kyla Selvig,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,965.0,0.0018106968086703294,7290.0,0.32238805970149254
Alice C. Ortmann,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,1192.0,0.0022366327419015885,2360.25,0.10437810945273632
Walid S. Maaty,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,1285.0,0.00241113512864391,2360.25,0.10437810945273632
Joseph Steffens,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,1260.0,0.002364225884895974,2360.25,0.10437810945273632
Jamie C. Snyder,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,2828.0,0.00530637365276652,2360.25,0.10437810945273632
Stephanie Ryder,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,768.0,0.0014410519679365938,2360.25,0.10437810945273632
Paul A. Grieco,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,1193.0,0.002238509111651506,2360.25,0.10437810945273632
Lakshindra Chetia,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,1513.0,0.0028389474316250865,2360.25,0.10437810945273632
Kevin Spicka,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,1290.0,0.0024205169773934975,2360.25,0.10437810945273632
Trevor Douglas,Mark J. Young,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.08746810860210959,1348.0,0.002529346422888709,2360.25,0.10437810945273632
Joseph Steffens,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,431.0,0.0008087153622144166,7290.0,0.32238805970149254
Edward A. Dratz,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,625.0,0.0011727310936984,7290.0,0.32238805970149254
Joshua Heinemann,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,2175.0,0.004081104206070432,7290.0,0.32238805970149254
Kyla Selvig,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,3845.0,0.007214641688432556,7290.0,0.32238805970149254
Paul A. Grieco,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,385.0,0.0007224023537182144,7290.0,0.32238805970149254
Lakshindra Chetia,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,721.0,0.001352862589690474,7290.0,0.32238805970149254
Jamie C. Snyder,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,2759.0,0.0051769041400222164,7290.0,0.32238805970149254
Kevin Spicka,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,343.0,0.0006435948242216818,7290.0,0.32238805970149254
Pavel Tarlykov,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,489.0,0.0009175448077096281,7290.0,0.32238805970149254
Stephanie Ryder,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,663.0,0.0012440331441952626,7290.0,0.32238805970149254
Mark J. Young,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,505.0,0.0009475667237083071,7290.0,0.32238805970149254
Jonathan K. Hilmer,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,759.0,0.0014241646401873369,7290.0,0.32238805970149254
Edward A. Dratz,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,321.0,0.0006023146897234982,7290.0,0.32238805970149254
Joshua Heinemann,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,1435.0,0.002692590591131526,7290.0,0.32238805970149254
Walid S. Maaty,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.09253265298351167,367.0,0.0006886276982197004,7290.0,0.32238805970149254
Heow Yong Lee, Fong,1.4426950408889634,1.0,42.0,22.0,,1,0.04305552559239669,352.875,0.026874452610334717,359.0,0.0006736167402203608,607.125,0.026849087893864015
Yuke Tien Ma, Fong,1.4426950408889634,1.0,42.0,22.0,,1,0.04305552559239669,352.875,0.026874452610334717,206.0,0.0003865321684829926,607.125,0.026849087893864015
Jeffrey E. Barlough,Yasuko Rikihisa,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
Jeffrey E. Barlough,Paul E. Miller,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
Yasuko Rikihisa,Paul E. Miller,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Wen ,Thomas J. Sampson,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,0,0.0,0,0.0,0,0.0
Jeffrey E. Barlough,Thomas J. Sampson,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
Yasuko Rikihisa,Thomas J. Sampson,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Ana Lorena Guti E Errez-Escolano,Melina V A Azquez-Ochoa,1.8204784532536746,2.0,9.0,4.0,1.0,1,0.05433002430380084,697.5,0.05312059708312707,6260.0,0.011746074634483173,4185.0,0.18507462686567164
Melina V A Azquez-Ochoa,Jaime Escobar-Herrera,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05312059708312707,2574.0,0.00482977573628749,4185.0,0.18507462686567164
Ana Lorena Guti E Errez-Escolano,Javier Hern A Andez-Acosta,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05312059708312707,5358.0,0.010053589120057643,4185.0,0.18507462686567164
Melina V A Azquez-Ochoa,Javier Hern A Andez-Acosta,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05312059708312707,2846.0,0.005340148308265034,4185.0,0.18507462686567164
Jaime Escobar-Herrera,Javier Hern A Andez-Acosta,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05312059708312707,1870.0,0.0035088114323456126,4185.0,0.18507462686567164
Daolin Tang,Herbert J. Zeh,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.08139446327253341,1997.0,0.0037471103905851273,6412.5,0.2835820895522388
Carolyn B. Coyne,Herbert J. Zeh,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1022.25,0.07785309013365828,1515.0,0.002842700171124921,2326.125,0.10286898839137645
Carolyn B. Coyne,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1022.25,0.07785309013365828,842.0,0.0015799033294304843,2326.125,0.10286898839137645
Daolin Tang,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.08139446327253341,3929.0,0.007372256747425621,6412.5,0.2835820895522388
Herbert J. Zeh,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.08139446327253341,6341.0,0.011898060584226485,6412.5,0.2835820895522388
Rui Kang,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.08139446327253341,3457.0,0.006486610225464589,6412.5,0.2835820895522388
Yu Rong Yang,Xiao Ling Wang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,277.0,0.0005197544207271309,7222.5,0.3194029850746269
Donald P. Mcmanus,Xiao Ling Wang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,695.0,0.0013040769761926206,7222.5,0.3194029850746269
Xiao Ling Wang,Shu Kun Yang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,327.0,0.0006135729082230028,7222.5,0.3194029850746269
Yu Rong Yang,Shu Kun Yang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,1855.0,0.003480665886096851,7222.5,0.3194029850746269
Darren J. Gray,Allen G. Ross,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,691.0,0.001296571497192951,7222.5,0.3194029850746269
Darren J. Gray,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.08653516621606185,819.0,0.0015367468251823832,3451.75,0.15264787175234937
Donald P. Mcmanus,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.08653516621606185,1504.0,0.0028220601038758293,3451.75,0.15264787175234937
Xiao Ling Wang,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,663.0,0.0012440331441952626,7222.5,0.3194029850746269
Allen G. Ross,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,1331.0,0.0024974481371401124,7222.5,0.3194029850746269
Donald P. Mcmanus,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09167586915959026,553.0,0.0010376324717043441,7222.5,0.3194029850746269
Michael Wen,Reetakshi Arora,1.929434193679319,4.0,25.0,6.0,1.0,1,0.057581679391936626,1293.75,0.0985301397509615,513.0,0.0009625776817076467,7762.5,0.34328358208955223
Reetakshi Arora,Huiqiang Wang,1.929434193679319,4.0,25.0,6.0,,1,0.057581679391936626,1264.5,0.09630250180876584,1477.0,0.0027713981206280588,3322.75,0.14694306246545052
Lihong Liu,Jason T. Kimata,2.216960927543597,4.0,100.0,21.0,,1,0.0661625743818879,1249.125,0.09513156391607326,4001.0,0.0075073553694196766,2583.875,0.11426755113322278
Huiqiang Wang,Jason T. Kimata,1.929434193679319,4.0,25.0,6.0,,1,0.057581679391936626,1264.5,0.09630250180876584,573.0,0.001075159866702693,3322.75,0.14694306246545052
Reetakshi Arora,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.0963786603708922,454.0,0.0008518718664625177,2925.25,0.12936428966279712
Lihong Liu,Paul Zhou,2.4853397382384474,4.0,340.0,33.0,,1,0.07417202227269719,1442.375,0.10984920604698983,10457.0,0.019621198474886668,2509.375,0.11097291321171919
Michael Wen,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.0963786603708922,831.0,0.0015592632621813925,2925.25,0.12936428966279712
Waseem Gul,Mark T. Hamann,0.0,0.0,4.0,5.0,0.25,1,0.0,589.0,0.044857393092418416,1115.0,0.0020921522711579454,1322.5,0.05848535102266446
Tae Hee Han,Ju-Young Chung,1.9822481955478353,3.0,28.0,8.0,,1,0.059157850755002815,382.75,0.029149689653859334,126.0,0.0002364225884895974,901.75,0.039878385848535106
Sang Woo Kim,Eung-Soo Hwang,3.099250666493068,5.0,42.0,8.0,,1,0.09249346716144632,247.125,0.018820684665473517,243.0,0.0004559578492299379,485.125,0.021453841901603096
Ju-Young Chung,Eung-Soo Hwang,3.099250666493068,5.0,42.0,8.0,,1,0.09249346716144632,295.125,0.022476295647538176,579.0,0.0010864180852021977,508.625,0.022493090105030405
Nijaporn Yanasarn,Brian R. Sloat,1.4426950408889634,1.0,4.0,3.0,1.0,1,0.04305552559239669,978.75,0.07454019268116217,2359.0,0.004426356240055241,5872.5,0.25970149253731345
Brian R. Sloat,Zhengrong Cui,1.4426950408889634,1.0,4.0,3.0,,1,0.04305552559239669,978.75,0.07454019268116217,235.0,0.00044094689123059833,5872.5,0.25970149253731345
Nijaporn Yanasarn,Zhengrong Cui,1.4426950408889634,1.0,4.0,3.0,,1,0.04305552559239669,978.75,0.07454019268116217,885.0,0.0016605872286769342,5872.5,0.25970149253731345
Ria Bernaerts,Y Fulmer Shealy$,1.1341578504388434,2.0,9.0,4.0,1.0,1,0.033847598398409943,787.5,0.059974867674498306,341.0,0.000639842084721847,4725.0,0.20895522388059704
Ria Bernaerts,John A. Montgomery,1.1341578504388434,2.0,9.0,4.0,,1,0.033847598398409943,787.5,0.059974867674498306,293.0,0.0005497763367258099,4725.0,0.20895522388059704
Haidong Feng,Jin Wang,1.4426950408889634,1.0,212.0,107.0,,1,0.04305552559239669,532.0,0.04051635505121663,1042.0,0.001955177279413972,952.5,0.04212271973466004
David Lepzelter,Jin Wang,1.4426950408889634,1.0,212.0,107.0,,1,0.04305552559239669,532.0,0.04051635505121663,810.0,0.0015198594974331263,952.5,0.04212271973466004
