author1,author2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,jaccard_similarity,label,adamic_adar_normalized,pyramid_match,pyramid_match_normalized,propagation,propagation_normalized,weisfeiler_pyramid_match,weisfeiler_pyramid_match_normalized
Julian L. Leibowitzatb,Emma L. Oleszak,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,202.5,0.016760123321401227,238.0,0.0012972077331022342,1215.0,0.05373134328358209
Tsutomu Hohdatsu,Takahiro Tatekawa,0.35295612386476116,1.0,54.0,28.0,,1,0.010533557677365005,517.0,0.04279004324525647,2167.0,0.011811130914422442,1118.5,0.049463792150359315
Martin Meier-Schellersheim,Aleksandra Nita-Lazar,1.8204784532536746,2.0,9.0,4.0,1.0,1,0.05433002430380084,776.25,0.0642471393987047,1049.0,0.005717524840437998,4657.5,0.20597014925373136
Ronald N. Germain,Aleksandra Nita-Lazar,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.75,0.057750005172877567,5770.0,0.03144911184873904,1673.5,0.07400773908236595
Ronald N. Germain,Iain D C Fraser,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.75,0.057750005172877567,13632.0,0.07430057066239351,1673.5,0.07400773908236595
Martin Meier-Schellersheim,Iain D C Fraser,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,776.25,0.0642471393987047,3185.0,0.017359691722397545,4657.5,0.20597014925373136
Aleksandra Nita-Lazar,Iain D C Fraser,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,776.25,0.0642471393987047,2197.0,0.011974644494225245,4657.5,0.20597014925373136
Johanna Nokso-Koivisto,Tasnee Chonmaitree,3.4592826638065475,5.0,264.0,30.0,,1,0.10323819590527047,2757.375,0.22821701255974672,11576.0,0.06309443999324144,5097.625,0.22543394140409068
Tal Marom,Tasnee Chonmaitree,0.4170323914242463,1.0,48.0,25.0,,1,0.012445838027391526,2341.75,0.19381737673032753,3685.0,0.020084918052444254,3830.5,0.1693974571586512
Walid S. Maaty,Stephanie Ryder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,417.0,0.002272838759258956,7290.0,0.32238805970149254
Kyla Selvig,Stephanie Ryder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,485.0,0.002643469540145309,7290.0,0.32238805970149254
Kyla Selvig,Pavel Tarlykov,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,335.0,0.0018259016411312958,7290.0,0.32238805970149254
Walid S. Maaty,Pavel Tarlykov,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,395.0,0.002152928800736901,7290.0,0.32238805970149254
Stephanie Ryder,Pavel Tarlykov,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,1739.0,0.009478337175902457,7290.0,0.32238805970149254
Pavel Tarlykov,Jonathan K. Hilmer,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,1117.0,0.006088155621324351,7290.0,0.32238805970149254
Kyla Selvig,Jonathan K. Hilmer,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,425.0,0.0023164423805397036,7290.0,0.32238805970149254
Stephanie Ryder,Jonathan K. Hilmer,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,1403.0,0.007646985082111069,7290.0,0.32238805970149254
Walid S. Maaty,Jonathan K. Hilmer,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,1331.0,0.007254552490584342,7290.0,0.32238805970149254
Walid S. Maaty,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,1351.0,0.007363561543786211,7290.0,0.32238805970149254
Stephanie Ryder,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,359.0,0.001956712504973538,7290.0,0.32238805970149254
Joshua Heinemann,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,821.0,0.004474821633936699,7290.0,0.32238805970149254
Walid S. Maaty,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,309.0,0.001684189871968867,7290.0,0.32238805970149254
Stephanie Ryder,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,509.0,0.002774280403987551,7290.0,0.32238805970149254
Jonathan K. Hilmer,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,2317.0,0.012628698813436456,7290.0,0.32238805970149254
Walid S. Maaty,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,443.0,0.0024145505284213853,7290.0,0.32238805970149254
Jonathan K. Hilmer,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,531.0,0.002894190362509606,7290.0,0.32238805970149254
Pavel Tarlykov,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,2749.0,0.014983294362596813,7290.0,0.32238805970149254
Stephanie Ryder,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,1099.0,0.005990047473442669,7290.0,0.32238805970149254
Kyla Selvig,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,593.0,0.0032321184274353982,7290.0,0.32238805970149254
Walid S. Maaty,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,427.0,0.0023273432858598904,7290.0,0.32238805970149254
Jonathan K. Hilmer,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,809.0,0.004409416202015577,7290.0,0.32238805970149254
Joseph Steffens,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,1503.0,0.00819203034812041,7290.0,0.32238805970149254
Joshua Heinemann,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,825.0,0.004496623444577072,7290.0,0.32238805970149254
Joseph Steffens,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,451.0,0.002458154149702133,7290.0,0.32238805970149254
Alice C. Ortmann,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,363.0,0.0019785143156139115,7290.0,0.32238805970149254
Kyla Selvig,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,401.0,0.0021856315166974617,7290.0,0.32238805970149254
Pavel Tarlykov,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,795.0,0.0043331098647742695,7290.0,0.32238805970149254
Pavel Tarlykov,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,557.0,0.0030359021316720353,7290.0,0.32238805970149254
Stephanie Ryder,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,579.0,0.0031558120901940905,7290.0,0.32238805970149254
Jonathan K. Hilmer,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,621.0,0.003384731101918014,7290.0,0.32238805970149254
Alice C. Ortmann,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,353.0,0.0019240097890129775,7290.0,0.32238805970149254
Kevin Spicka,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,1075.0,0.005859236609600427,7290.0,0.32238805970149254
Stephanie Ryder,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,543.0,0.002959595794430727,7290.0,0.32238805970149254
Walid S. Maaty,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,981.0,0.005346894059551645,7290.0,0.32238805970149254
Kyla Selvig,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,345.0,0.00188040616773223,7290.0,0.32238805970149254
Joshua Heinemann,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,753.0,0.004104190853050345,7290.0,0.32238805970149254
Jamie C. Snyder,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,409.0,0.002229235137978209,7290.0,0.32238805970149254
Alice C. Ortmann,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,1443.0,0.007865003188514805,7290.0,0.32238805970149254
Lakshindra Chetia,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,607.0,0.0033084247646767064,7290.0,0.32238805970149254
Kevin Spicka,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,399.0,0.002174730611377275,7290.0,0.32238805970149254
Stephanie Ryder,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,551.0,0.0030031994157114746,7290.0,0.32238805970149254
Lakshindra Chetia,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,781.0,0.004256803527532962,7290.0,0.32238805970149254
Alice C. Ortmann,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,1095.0,0.005968245662802295,7290.0,0.32238805970149254
Joseph Steffens,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,823.0,0.004485722539256885,7290.0,0.32238805970149254
Pavel Tarlykov,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,551.0,0.0030031994157114746,7290.0,0.32238805970149254
Walid S. Maaty,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.0950567981957003,769.0,0.00419139809561184,2360.25,0.10437810945273632
Kyla Selvig,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.0950567981957003,2167.0,0.011811130914422442,2360.25,0.10437810945273632
Jamie C. Snyder,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.0950567981957003,862.0,0.004698290193000529,2360.25,0.10437810945273632
Stephanie Ryder,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.0950567981957003,2737.0,0.014917888930675692,2360.25,0.10437810945273632
Navid Movahed,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.0950567981957003,1323.0,0.007210948869303595,2360.25,0.10437810945273632
Joshua Heinemann,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.0950567981957003,1120.0,0.006104506979304631,2360.25,0.10437810945273632
Kevin Spicka,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.0950567981957003,1275.0,0.006949327141619111,2360.25,0.10437810945273632
Kyla Selvig,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,989.0,0.005390497680832393,7290.0,0.32238805970149254
Paul A. Grieco,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,311.0,0.0016950907772890539,7290.0,0.32238805970149254
Lakshindra Chetia,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,573.0,0.00312310937423353,7290.0,0.32238805970149254
Stephanie Ryder,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,353.0,0.0019240097890129775,7290.0,0.32238805970149254
Jonathan K. Hilmer,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,289.0,0.0015751808187669985,7290.0,0.32238805970149254
Alice C. Ortmann,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,819.0,0.0044639207286165114,7290.0,0.32238805970149254
Stephanie Ryder,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,455.0,0.0024799559603425063,7290.0,0.32238805970149254
Alice C. Ortmann,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,765.0,0.004169596284971467,7290.0,0.32238805970149254
Lakshindra Chetia,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,2395.0,0.013053834120923742,7290.0,0.32238805970149254
Jamie C. Snyder,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,751.0,0.004093289947730159,7290.0,0.32238805970149254
Kevin Spicka,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,719.0,0.003918875462607169,7290.0,0.32238805970149254
Kyla Selvig,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,1203.0,0.006556894550092385,7290.0,0.32238805970149254
Joseph Steffens,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,719.0,0.003918875462607169,7290.0,0.32238805970149254
Navid Movahed,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,623.0,0.003395632007238201,7290.0,0.32238805970149254
Walid S. Maaty,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,413.0,0.0022510369486185827,7290.0,0.32238805970149254
Paul A. Grieco,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,615.0,0.0033520283859574534,7290.0,0.32238805970149254
Pavel Tarlykov,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10056073992840737,649.0,0.00353734377640063,7290.0,0.32238805970149254
Heow Yong Lee,Yuke Tien Ma,0.3284587387530511,1.0,4.0,3.0,1.0,1,0.00980246221939898,405.0,0.033520246642802454,101.0,0.0005504957186694355,2430.0,0.10746268656716418
Heow Yong Lee, Fong,1.4426950408889634,1.0,42.0,22.0,,1,0.04305552559239669,352.875,0.02920606675081214,390.0,0.002125676537436434,607.125,0.026849087893864015
Raymond R R Rowland,Dongwan Yoo,2.0205424204555817,4.0,665.0,50.0,,1,0.06030069656359486,3961.375,0.32786732603612734,12725.0,0.06935701009968878,4527.625,0.20022664455500278
John E. Madigan,Jeffrey E. Barlough,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
Jeffrey E. Barlough,Yasuko Rikihisa,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
John E. Madigan,Yasuko Rikihisa,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Yasuko Rikihisa,Phdz ;. Bohai,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Jeffrey E. Barlough,Phdz ;. Bohai,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
Phdz ;. Bohai,Wen ,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,0,0.0,0,0.0,0,0.0
John E. Madigan,Wen ,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,0,0.0,0,0.0,0,0.0
Wen ,Paul E. Miller,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,0,0.0,0,0.0,0,0.0
Jeffrey E. Barlough,Paul E. Miller,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
Yasuko Rikihisa,Paul E. Miller,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Phdz ;. Bohai,Paul E. Miller,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
John E. Madigan,Thomas J. Sampson,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Paul E. Miller,Thomas J. Sampson,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Phdz ;. Bohai,Thomas J. Sampson,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Yasuko Rikihisa,Thomas J. Sampson,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Melina V A Azquez-Ochoa,Jaime Escobar-Herrera,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05772931366260423,3258.0,0.017757574766584364,4185.0,0.18507462686567164
Ana Lorena Guti E Errez-Escolano,Jaime Escobar-Herrera,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05772931366260423,2678.0,0.01459631222373018,4185.0,0.18507462686567164
Ana Lorena Guti E Errez-Escolano,Javier Hern A Andez-Acosta,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05772931366260423,3054.0,0.016645682423925307,4185.0,0.18507462686567164
Melina V A Azquez-Ochoa,Javier Hern A Andez-Acosta,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.05772931366260423,5504.0,0.029999291441154187,4185.0,0.18507462686567164
Lisa Francis,Andras Perl,0.0,0.0,1.0,2.0,1.0,1,0.0,708.75,0.0586604316249043,223.0,0.0012154509432008328,4252.5,0.1880597014925373
Daolin Tang,Rui Kang,2.164042561333445,3.0,16.0,5.0,1.0,1,0.06458328838859503,1068.75,0.08845620641850648,2951.0,0.016084285799935684,6412.5,0.2835820895522388
Daolin Tang,Carolyn B. Coyne,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1022.25,0.0846075855076662,2187.0,0.01192013996762431,2326.125,0.10286898839137645
Rui Kang,Carolyn B. Coyne,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1022.25,0.0846075855076662,840.0,0.004578380234478473,2326.125,0.10286898839137645
Rui Kang,Herbert J. Zeh,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.08845620641850648,4433.0,0.024161856642194134,6412.5,0.2835820895522388
Daolin Tang,Herbert J. Zeh,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.08845620641850648,5543.0,0.03021185909489783,6412.5,0.2835820895522388
Herbert J. Zeh,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.08845620641850648,2795.0,0.01523401518496111,6412.5,0.2835820895522388
Rui Kang,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.08845620641850648,3303.0,0.018002845136288567,6412.5,0.2835820895522388
Yu Rong Yang,Darren J. Gray,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,393.0,0.002142027895416714,7222.5,0.3194029850746269
Yu Rong Yang,Xiao Ling Wang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,471.0,0.0025671632029040012,7222.5,0.3194029850746269
Darren J. Gray,Xiao Ling Wang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,523.0,0.002850586741228859,7222.5,0.3194029850746269
Donald P. Mcmanus,Xiao Ling Wang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,439.0,0.002392748717781012,7222.5,0.3194029850746269
Xiao Ling Wang,Shu Kun Yang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,621.0,0.003384731101918014,7222.5,0.3194029850746269
Yu Rong Yang,Shu Kun Yang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,443.0,0.0024145505284213853,7222.5,0.3194029850746269
Yu Rong Yang,Allen G. Ross,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,1333.0,0.0072654533959045295,7222.5,0.3194029850746269
Donald P. Mcmanus,Allen G. Ross,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,879.0,0.004790947888222117,7222.5,0.3194029850746269
Shu Kun Yang,Allen G. Ross,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,537.0,0.002926893078470167,7222.5,0.3194029850746269
Darren J. Gray,Allen G. Ross,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,637.0,0.0034719383444795087,7222.5,0.3194029850746269
Allen G. Ross,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09404291419230688,750.0,0.004087839495070065,3451.75,0.15264787175234937
Donald P. Mcmanus,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09404291419230688,1646.0,0.00897144507851377,3451.75,0.15264787175234937
Gail M. Williams,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09404291419230688,883.0,0.00481274969886249,3451.75,0.15264787175234937
Darren J. Gray,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,2129.0,0.011604013713338893,7222.5,0.3194029850746269
Shu Kun Yang,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,297.0,0.001618784440047746,7222.5,0.3194029850746269
Donald P. Mcmanus,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.09962962196610729,881.0,0.004801848793542303,7222.5,0.3194029850746269
Michael Wen,Reetakshi Arora,1.929434193679319,4.0,25.0,6.0,1.0,1,0.057581679391936626,1293.75,0.10707856566450785,563.0,0.0030686048476325956,7762.5,0.34328358208955223
Huiqiang Wang,Lihong Liu,2.216960927543597,4.0,100.0,21.0,,1,0.0661625743818879,1442.875,0.11942105154255209,812.0,0.004425767559995858,2698.125,0.11932006633499172
Huiqiang Wang,Jason T. Kimata,1.929434193679319,4.0,25.0,6.0,,1,0.057581679391936626,1264.5,0.10465765896252767,698.0,0.0038044159567452076,3322.75,0.14694306246545052
Jason T. Kimata,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.104740425003621,7743.0,0.04220285494710335,2925.25,0.12936428966279712
Huiqiang Wang,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1411.75,0.11684495851352189,1608.0,0.00876432787743022,2835.5,0.12539524599226093
Lihong Liu,Paul Zhou,2.4853397382384474,4.0,340.0,33.0,,1,0.07417202227269719,1442.375,0.11937966852200542,864.0,0.004709191098320715,2509.375,0.11097291321171919
Michael Wen,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.104740425003621,1398.0,0.0076197328188106015,2925.25,0.12936428966279712
Tae Hee Han,Ju-Young Chung,1.9822481955478353,3.0,28.0,8.0,,1,0.059157850755002815,382.75,0.03167870222847565,273.0,0.0014879735762055037,901.75,0.039878385848535106
Ju-Young Chung,Sang Woo Kim,4.0537021773014015,6.0,49.0,8.0,0.75,1,0.12097794259499896,382.75,0.03167870222847565,163.0,0.0008884237835952275,901.75,0.039878385848535106
