author1,author2,adamic_adar,common_neighbors,preferential_attachment,total_neighbors,jaccard_similarity,label,adamic_adar_normalized,pyramid_match,pyramid_match_normalized,propagation,propagation_normalized,weisfeiler_pyramid_match,weisfeiler_pyramid_match_normalized
Stephanie Ryder,Pavel Tarlykov,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,319.0,0.0004992323715415639,7290.0,0.32238805970149254
Kyla Selvig,Jonathan K. Hilmer,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,2437.0,0.003813884919895897,7290.0,0.32238805970149254
Kyla Selvig,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,767.0,0.001200348680164199,7290.0,0.32238805970149254
Pavel Tarlykov,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1497.0,0.0023427926651966176,7290.0,0.32238805970149254
Stephanie Ryder,Joshua Heinemann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,639.0,0.001000029734843446,7290.0,0.32238805970149254
Pavel Tarlykov,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1661.0,0.0025994513138888325,7290.0,0.32238805970149254
Walid S. Maaty,Joseph Steffens,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,495.0,0.000774670921357599,7290.0,0.32238805970149254
Joshua Heinemann,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,663.0,0.001037589537091087,7290.0,0.32238805970149254
Stephanie Ryder,Jamie C. Snyder,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,953.0,0.001491437147583418,7290.0,0.32238805970149254
Jamie C. Snyder,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,881.0,0.0013787577408404944,7290.0,0.32238805970149254
Joseph Steffens,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,339.0,0.0005305322067479315,7290.0,0.32238805970149254
Joshua Heinemann,Alice C. Ortmann,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1105.0,0.001729315895151812,7290.0,0.32238805970149254
Jamie C. Snyder,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,687.0,0.0010751493393387284,7290.0,0.32238805970149254
Walid S. Maaty,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,505.0,0.0007903208389607829,7290.0,0.32238805970149254
Jonathan K. Hilmer,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,513.0,0.00080284077304333,7290.0,0.32238805970149254
Alice C. Ortmann,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1397.0,0.0021862934891647796,7290.0,0.32238805970149254
Kyla Selvig,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,345.0,0.0005399221573098418,7290.0,0.32238805970149254
Stephanie Ryder,Navid Movahed,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1471.0,0.00230210287942834,7290.0,0.32238805970149254
Jonathan K. Hilmer,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,735.0,0.0011502689438340108,7290.0,0.32238805970149254
Alice C. Ortmann,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,629.0,0.0009843798172402623,7290.0,0.32238805970149254
Jamie C. Snyder,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,597.0,0.000934300080910074,7290.0,0.32238805970149254
Joseph Steffens,Kevin Spicka,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,375.0,0.0005868719101193932,7290.0,0.32238805970149254
Navid Movahed,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,493.0,0.0007715409378369623,7290.0,0.32238805970149254
Kyla Selvig,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,453.0,0.000708941267424227,7290.0,0.32238805970149254
Joshua Heinemann,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,397.0,0.0006213017288463976,7290.0,0.32238805970149254
Stephanie Ryder,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,2037.0,0.003187888215768544,7290.0,0.32238805970149254
Pavel Tarlykov,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,667.0,0.0010438495041323608,7290.0,0.32238805970149254
Kevin Spicka,Lakshindra Chetia,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1109.0,0.0017355758621930856,7290.0,0.32238805970149254
Jonathan K. Hilmer,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,819.0,0.0012817282517007548,7290.0,0.32238805970149254
Navid Movahed,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,375.0,0.0005868719101193932,7290.0,0.32238805970149254
Walid S. Maaty,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1363.0,0.0021330837693139546,7290.0,0.32238805970149254
Joshua Heinemann,Paul A. Grieco,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,653.0,0.0010219396194879034,7290.0,0.32238805970149254
Navid Movahed,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,399.0,0.0006244317123670343,7290.0,0.32238805970149254
Joshua Heinemann,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,487.0,0.000762150987275052,7290.0,0.32238805970149254
Lakshindra Chetia,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,487.0,0.000762150987275052,7290.0,0.32238805970149254
Paul A. Grieco,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,525.0,0.0008216206741671505,7290.0,0.32238805970149254
Jonathan K. Hilmer,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,499.0,0.0007809308883988726,7290.0,0.32238805970149254
Alice C. Ortmann,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,899.0,0.0014069275925262254,7290.0,0.32238805970149254
Joseph Steffens,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,489.0,0.0007652809707956888,7290.0,0.32238805970149254
Pavel Tarlykov,Edward A. Dratz,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1045.0,0.001635416389532709,7290.0,0.32238805970149254
Alice C. Ortmann,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,7934.0,0.012416644626366042,2360.25,0.10437810945273632
Jonathan K. Hilmer,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,1054.0,0.0016495013153755744,2360.25,0.10437810945273632
Walid S. Maaty,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,1500.0,0.002347487640477573,2360.25,0.10437810945273632
Joseph Steffens,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,1615.0,0.002527461692914187,2360.25,0.10437810945273632
Stephanie Ryder,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,3971.0,0.006214582280224295,2360.25,0.10437810945273632
Navid Movahed,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,1600.0,0.002503986816509411,2360.25,0.10437810945273632
Edward A. Dratz,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,6681.0,0.01045570995068711,2360.25,0.10437810945273632
Joshua Heinemann,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,1659.0,0.0025963213303681954,2360.25,0.10437810945273632
Kevin Spicka,Trevor Douglas,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,1775.0,0.002777860374565128,2360.25,0.10437810945273632
Trevor Douglas,Mark J. Young,5.410106403333613,15.0,608.0,39.0,,1,0.1614582209714876,1148.5,0.09978713236891264,1970.0,0.003083033767827212,2360.25,0.10437810945273632
Edward A. Dratz,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,337.0,0.0005274022232272947,7290.0,0.32238805970149254
Kyla Selvig,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,627.0,0.0009812498337196255,7290.0,0.32238805970149254
Lakshindra Chetia,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,693.0,0.0010845392899006387,7290.0,0.32238805970149254
Stephanie Ryder,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1091.0,0.0017074060105073546,7290.0,0.32238805970149254
Pavel Tarlykov,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,641.0,0.0010031597183640828,7290.0,0.32238805970149254
Alice C. Ortmann,Mark J. Young,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,1299.0,0.002032924296653578,7290.0,0.32238805970149254
Alice C. Ortmann,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,665.0,0.001040719520611724,7290.0,0.32238805970149254
Jamie C. Snyder,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,775.0,0.0012128686142467459,7290.0,0.32238805970149254
Kevin Spicka,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,633.0,0.0009906397842815357,7290.0,0.32238805970149254
Jonathan K. Hilmer,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,705.0,0.0011033191910244592,7290.0,0.32238805970149254
Joshua Heinemann,Brian Bothner,5.324340220853865,15.0,256.0,17.0,,1,0.1588986307877967,1215.0,0.10556496806985534,491.0,0.0007684109543163255,7290.0,0.32238805970149254
Heow Yong Lee, Fong,1.4426950408889634,1.0,42.0,22.0,,1,0.04305552559239669,352.875,0.030659455232633914,763.0,0.0011940887131229253,607.125,0.026849087893864015
Raymond R R Rowland,Dongwan Yoo,2.0205424204555817,4.0,665.0,50.0,,1,0.06030069656359486,3961.375,0.34418306616273514,61897.0,0.09686829498842689,4527.625,0.20022664455500278
Jeffrey E. Barlough,Yasuko Rikihisa,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
John E. Madigan,Phdz ;. Bohai,2.5166889607765435,5.0,36.0,7.0,1.0,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Yasuko Rikihisa,Wen ,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,101.5,0.008818801859333595,704.0,0.001101754199264141,101.5,0.004488667772249862
Phdz ;. Bohai,Wen ,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,0,0.0,0,0.0,0,0.0
John E. Madigan,Wen ,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,0,0.0,0,0.0,0,0.0
Wen ,Paul E. Miller,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,0,0.0,0,0.0,0,0.0
Jeffrey E. Barlough,Paul E. Miller,2.56090124495804,5.0,42.0,8.0,,1,0.07642706598890821,0,0.0,0,0.0,0,0.0
Yasuko Rikihisa,Paul E. Miller,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Phdz ;. Bohai,Paul E. Miller,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Paul E. Miller,Thomas J. Sampson,2.5166889607765435,5.0,36.0,7.0,,1,0.07510760270725599,0,0.0,0,0.0,0,0.0
Wen ,Thomas J. Sampson,2.7463408485747394,5.0,126.0,22.0,,1,0.08196129143023431,0,0.0,0,0.0,0,0.0
Ana Lorena Guti E Errez-Escolano,Javier Hern A Andez-Acosta,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.060602111299361404,3474.0,0.005436781375346059,4185.0,0.18507462686567164
Jaime Escobar-Herrera,Javier Hern A Andez-Acosta,1.8204784532536746,2.0,9.0,4.0,,1,0.05433002430380084,697.5,0.060602111299361404,3362.0,0.0052615022981904,4185.0,0.18507462686567164
Lisa Francis,Andras Perl,0.0,0.0,1.0,2.0,1.0,1,0.0,708.75,0.061579564707415615,139.0,0.0002175338546842551,4252.5,0.1880597014925373
Daolin Tang,Carolyn B. Coyne,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1022.25,0.08881793301185978,2405.0,0.0037638051835657085,2326.125,0.10286898839137645
Daolin Tang,Herbert J. Zeh,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.09285807376515054,2245.0,0.0035134065019147673,6412.5,0.2835820895522388
Carolyn B. Coyne,Herbert J. Zeh,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1022.25,0.08881793301185978,1184.0,0.0018529502442169643,2326.125,0.10286898839137645
Daolin Tang,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.09285807376515054,2435.0,0.00381075493637526,6412.5,0.2835820895522388
Herbert J. Zeh,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.09285807376515054,4671.0,0.0073100765124471615,6412.5,0.2835820895522388
Rui Kang,Michael T. Lotze,2.164042561333445,3.0,16.0,5.0,,1,0.06458328838859503,1068.75,0.09285807376515054,6939.0,0.010859477824849252,6412.5,0.2835820895522388
Donald P. Mcmanus,Darren J. Gray,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,969.0,0.001516477015748512,7222.5,0.3194029850746269
Yu Rong Yang,Xiao Ling Wang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,507.0,0.0007934508224814197,7222.5,0.3194029850746269
Darren J. Gray,Xiao Ling Wang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,647.0,0.0010125496689259931,7222.5,0.3194029850746269
Donald P. Mcmanus,Xiao Ling Wang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,571.0,0.0008936102951417961,7222.5,0.3194029850746269
Donald P. Mcmanus,Shu Kun Yang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,1611.0,0.0025212017258729132,7222.5,0.3194029850746269
Yu Rong Yang,Shu Kun Yang,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,995.0,0.00155716680151679,7222.5,0.3194029850746269
Shu Kun Yang,Allen G. Ross,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,1139.0,0.001782525615002637,7222.5,0.3194029850746269
Xiao Ling Wang,Allen G. Ross,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,291.0,0.00045541260225264916,7222.5,0.3194029850746269
Darren J. Gray,Allen G. Ross,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,367.0,0.0005743519760368461,7222.5,0.3194029850746269
Shu Kun Yang,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09872279421347582,5044.0,0.007893818439045918,3451.75,0.15264787175234937
Yu Rong Yang,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09872279421347582,544.0,0.0008513555176131997,3451.75,0.15264787175234937
Darren J. Gray,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09872279421347582,1829.0,0.0028623699296223206,3451.75,0.15264787175234937
Donald P. Mcmanus,Gail M. Williams,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09872279421347582,748.0,0.0011706138367181497,3451.75,0.15264787175234937
Xiao Ling Wang,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,1867.0,0.0029218396165144192,7222.5,0.3194029850746269
Gail M. Williams,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1136.25,0.09872279421347582,375.0,0.0005868719101193932,3451.75,0.15264787175234937
Shu Kun Yang,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,1479.0,0.002314622813510887,7222.5,0.3194029850746269
Donald P. Mcmanus,Magda K. Ellis,3.0833900542185044,6.0,49.0,8.0,,1,0.09202012596435052,1203.75,0.10458751466180112,319.0,0.0004992323715415639,7222.5,0.3194029850746269
Michael Wen,Reetakshi Arora,1.929434193679319,4.0,25.0,6.0,1.0,1,0.057581679391936626,1293.75,0.11240714192623485,1019.0,0.0015947266037644311,7762.5,0.34328358208955223
Reetakshi Arora,Huiqiang Wang,1.929434193679319,4.0,25.0,6.0,,1,0.057581679391936626,1264.5,0.1098657630652939,1135.0,0.0017762656479613636,3322.75,0.14694306246545052
Michael Wen,Lihong Liu,2.216960927543597,4.0,100.0,21.0,,1,0.0661625743818879,1249.125,0.10852991007428646,1520.0,0.0023787874756839404,2583.875,0.11426755113322278
Reetakshi Arora,Lihong Liu,2.216960927543597,4.0,100.0,21.0,,1,0.0661625743818879,1249.125,0.10852991007428646,746.0,0.0011674838531975128,2583.875,0.11426755113322278
Reetakshi Arora,Jason T. Kimata,1.929434193679319,4.0,25.0,6.0,,1,0.057581679391936626,1293.75,0.11240714192623485,1267.0,0.0019828445603233898,7762.5,0.34328358208955223
Michael Wen,Jason T. Kimata,1.929434193679319,4.0,25.0,6.0,,1,0.057581679391936626,1293.75,0.11240714192623485,573.0,0.0008967402786624328,7762.5,0.34328358208955223
Jason T. Kimata,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.1099526478126765,493.0,0.0007715409378369623,2925.25,0.12936428966279712
Reetakshi Arora,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1265.5,0.1099526478126765,1379.0,0.002158123637479049,2925.25,0.12936428966279712
Huiqiang Wang,Paul Zhou,2.1978130043741695,4.0,85.0,18.0,,1,0.06559112728274591,1411.75,0.1226595421173813,1854.0,0.00290149472363028,2835.5,0.12539524599226093
Lihong Liu,Paul Zhou,2.4853397382384474,4.0,340.0,33.0,,1,0.07417202227269719,1442.375,0.12532038750597332,3271.0,0.005119088048001427,2509.375,0.11097291321171919
Waseem Gul,Mark T. Hamann,0.0,0.0,4.0,5.0,0.25,1,0.0,589.0,0.05117511620834963,1855.0,0.0029030597153905983,1322.5,0.05848535102266446
Tae Hee Han,Ju-Young Chung,1.9822481955478353,3.0,28.0,8.0,,1,0.059157850755002815,382.75,0.033255137060689,694.0,0.001086104281660957,901.75,0.039878385848535106
Sang Woo Kim,Eung-Soo Hwang,3.099250666493068,5.0,42.0,8.0,,1,0.09249346716144632,247.125,0.02147139319692428,295.0,0.00046167256929392265,485.125,0.021453841901603096
Brian R. Sloat,Zhengrong Cui,1.4426950408889634,1.0,4.0,3.0,,1,0.04305552559239669,978.75,0.0850384465007168,271.0,0.0004241127670462815,5872.5,0.25970149253731345
Nijaporn Yanasarn,Zhengrong Cui,1.4426950408889634,1.0,4.0,3.0,,1,0.04305552559239669,978.75,0.0850384465007168,485.0,0.0007590210037544152,5872.5,0.25970149253731345
Ho-Joon Shin,Hyun Park,3.0833900542185044,6.0,77.0,12.0,,1,0.09202012596435052,1412.5,0.12272470567791825,2265.0,0.003544706337121135,2320.75,0.10263128800442234
Erik De Clercq,Ria Bernaerts,1.8204784532536746,2.0,261.0,88.0,,1,0.05433002430380084,717.5,0.06233980624701334,1432.0,0.002241068200775923,1067.75,0.04721945826423438
Erik De Clercq,John A. Montgomery,1.8204784532536746,2.0,261.0,88.0,,1,0.05433002430380084,717.5,0.06233980624701334,2088.0,0.0032677027955447815,1067.75,0.04721945826423438
Y Fulmer Shealy$,John A. Montgomery,1.1341578504388434,2.0,9.0,4.0,,1,0.033847598398409943,787.5,0.06842173856379513,367.0,0.0005743519760368461,4725.0,0.20895522388059704
Ria Bernaerts,John A. Montgomery,1.1341578504388434,2.0,9.0,4.0,,1,0.033847598398409943,787.5,0.06842173856379513,325.0,0.0005086223221034741,4725.0,0.20895522388059704
David Lepzelter,Haidong Feng,0.21443402172070247,1.0,4.0,3.0,1.0,1,0.006399529525233071,630.0,0.054737390851036107,1774.0,0.0027762953828048094,3780.0,0.16716417910447762
Haidong Feng,Jin Wang,1.4426950408889634,1.0,212.0,107.0,,1,0.04305552559239669,532.0,0.0462226856075416,619.0,0.0009687298996370784,952.5,0.04212271973466004
David Lepzelter,Jin Wang,1.4426950408889634,1.0,212.0,107.0,,1,0.04305552559239669,532.0,0.0462226856075416,783.0,0.001225388548329293,952.5,0.04212271973466004
Krupakar Parthasarathy,Huang Lu,2.0262482211856936,4.0,70.0,15.0,,1,0.06047097943169779,909.5,0.07902167774447197,404.0,0.0006322566711686263,1696.5,0.07502487562189054
